riskId,supplierVendorCode,riskType,riskScore,riskDescription,mitigationPlan,riskStatus
RISK-398eaef7,SUP-e87805e3,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-e87805e3 is 0.,N/A,Active
RISK-3cbda2aa,SUP-e87805e3,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-e87805e3 is 0.,N/A,Active
RISK-32d360db,SUP-eaaca603,Country Risk,15.0,Country Risk for supplier SUP-eaaca603 is 15.,N/A,Active
RISK-ccac573d,SUP-eaaca603,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-eaaca603 is 0.,N/A,Active
RISK-ac95fc3a,SUP-eaaca603,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-eaaca603 is 10.,N/A,Active
RISK-47f389fc,SUP-eaaca603,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-eaaca603 is 0.,N/A,Active
RISK-baabc684,SUP-342d519f,Country Risk,15.0,Country Risk for supplier SUP-342d519f is 15.,N/A,Active
RISK-1b89face,SUP-342d519f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-342d519f is 0.,N/A,Active
RISK-27e81be8,SUP-342d519f,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-342d519f is 25.,N/A,Active
RISK-71245729,SUP-342d519f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-342d519f is 0.,N/A,Active
RISK-663eac6f,SUP-769e3b94,Country Risk,15.0,Country Risk for supplier SUP-769e3b94 is 15.,N/A,Active
RISK-af12fa2b,SUP-769e3b94,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-769e3b94 is 0.,N/A,Active
RISK-1e56135c,SUP-769e3b94,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-769e3b94 is 10.,N/A,Active
RISK-3ed81108,SUP-769e3b94,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-769e3b94 is 0.,N/A,Active
RISK-b2368142,SUP-35e2be79,Country Risk,15.0,Country Risk for supplier SUP-35e2be79 is 15.,N/A,Active
RISK-e3f6da93,SUP-35e2be79,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-35e2be79 is 0.,N/A,Active
RISK-a0ae0103,SUP-35e2be79,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-35e2be79 is 10.,N/A,Active
RISK-a9a4823a,SUP-35e2be79,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-35e2be79 is 0.,N/A,Active
RISK-1548a1d5,SUP-7cdcb70b,Country Risk,15.0,Country Risk for supplier SUP-7cdcb70b is 15.,N/A,Active
RISK-a41ea257,SUP-7cdcb70b,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-7cdcb70b is 0.,N/A,Active
RISK-e9bdc938,SUP-7cdcb70b,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-7cdcb70b is 0.,N/A,Active
RISK-f7451b24,SUP-7cdcb70b,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-7cdcb70b is 0.,N/A,Active
RISK-4690523b,SUP-c9f959df,Country Risk,0.0,Country Risk for supplier SUP-c9f959df is 0.,N/A,Active
RISK-e89e5db1,SUP-c9f959df,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-c9f959df is 0.,N/A,Active
RISK-99e7dc94,SUP-c9f959df,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-c9f959df is 10.,N/A,Active
RISK-8d0ae026,SUP-c9f959df,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-c9f959df is 0.,N/A,Active
RISK-bbe8c6e3,SUP-1e2df0ad,Country Risk,15.0,Country Risk for supplier SUP-1e2df0ad is 15.,N/A,Active
RISK-2cdc8a40,SUP-1e2df0ad,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-1e2df0ad is 0.,N/A,Active
RISK-50f85bc8,SUP-1e2df0ad,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-1e2df0ad is 25.,N/A,Active
RISK-aec314da,SUP-1e2df0ad,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-1e2df0ad is 0.,N/A,Active
RISK-77052ca7,SUP-f86986df,Country Risk,15.0,Country Risk for supplier SUP-f86986df is 15.,N/A,Active
RISK-58d685e3,SUP-f86986df,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-f86986df is 0.,N/A,Active
RISK-dbcc5c0e,SUP-f86986df,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-f86986df is 10.,N/A,Active
RISK-42d566f6,SUP-f86986df,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-f86986df is 0.,N/A,Active
RISK-d24d3b50,SUP-35e6a67b,Country Risk,0.0,Country Risk for supplier SUP-35e6a67b is 0.,N/A,Active
RISK-24580721,SUP-35e6a67b,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-35e6a67b is 0.,N/A,Active
RISK-8535dcfb,SUP-35e6a67b,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-35e6a67b is 0.,N/A,Active
RISK-9952533e,SUP-35e6a67b,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-35e6a67b is 0.,N/A,Active
RISK-645a0f73,SUP-9abd60ea,Country Risk,30.0,Country Risk for supplier SUP-9abd60ea is 30.,N/A,Active
RISK-67926883,SUP-9abd60ea,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-9abd60ea is 0.,N/A,Active
RISK-8f0c0d9e,SUP-9abd60ea,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-9abd60ea is 0.,N/A,Active
RISK-74ba3ee1,SUP-9abd60ea,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-9abd60ea is 0.,N/A,Active
RISK-4f71cc5a,SUP-e29eb08c,Country Risk,15.0,Country Risk for supplier SUP-e29eb08c is 15.,N/A,Active
RISK-75e4da61,SUP-e29eb08c,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-e29eb08c is 0.,N/A,Active
RISK-d35921b0,SUP-e29eb08c,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-e29eb08c is 0.,N/A,Active
RISK-437c41a3,SUP-e29eb08c,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-e29eb08c is 0.,N/A,Active
RISK-fbfb2ad1,SUP-2fdc9c4b,Country Risk,0.0,Country Risk for supplier SUP-2fdc9c4b is 0.,N/A,Active
RISK-ec402e7a,SUP-2fdc9c4b,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-2fdc9c4b is 0.,N/A,Active
RISK-4f00e5c3,SUP-2fdc9c4b,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-2fdc9c4b is 10.,N/A,Active
RISK-f9846035,SUP-2fdc9c4b,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-2fdc9c4b is 0.,N/A,Active
RISK-90c03308,SUP-d83ecb47,Country Risk,0.0,Country Risk for supplier SUP-d83ecb47 is 0.,N/A,Active
RISK-736d31fa,SUP-d83ecb47,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-d83ecb47 is 0.,N/A,Active
RISK-20483bd3,SUP-d83ecb47,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-d83ecb47 is 10.,N/A,Active
RISK-e28ebd42,SUP-d83ecb47,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-d83ecb47 is 0.,N/A,Active
RISK-60468b0b,SUP-7efd9e4f,Country Risk,30.0,Country Risk for supplier SUP-7efd9e4f is 30.,N/A,Active
RISK-594d216f,SUP-7efd9e4f,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-7efd9e4f is 0.,N/A,Active
RISK-0a851a14,SUP-7efd9e4f,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-7efd9e4f is 0.,N/A,Active
RISK-c2ff3b99,SUP-7efd9e4f,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-7efd9e4f is 0.,N/A,Active
RISK-085eb724,SUP-78cb4845,Country Risk,15.0,Country Risk for supplier SUP-78cb4845 is 15.,N/A,Active
RISK-d43fe25e,SUP-78cb4845,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-78cb4845 is 0.,N/A,Active
RISK-9662b452,SUP-78cb4845,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-78cb4845 is 10.,N/A,Active
RISK-92122e00,SUP-78cb4845,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-78cb4845 is 0.,N/A,Active
RISK-e7b6b81f,SUP-5c5542fb,Country Risk,15.0,Country Risk for supplier SUP-5c5542fb is 15.,N/A,Active
RISK-487098a3,SUP-5c5542fb,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-5c5542fb is 0.,N/A,Active
RISK-649c8df4,SUP-5c5542fb,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-5c5542fb is 0.,N/A,Active
RISK-d24e11ea,SUP-5c5542fb,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-5c5542fb is 0.,N/A,Active
RISK-dd348fcd,SUP-49cf6baf,Country Risk,15.0,Country Risk for supplier SUP-49cf6baf is 15.,N/A,Active
RISK-1f4b6d64,SUP-49cf6baf,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-49cf6baf is 0.,N/A,Active
RISK-b8ca43f4,SUP-49cf6baf,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-49cf6baf is 10.,N/A,Active
RISK-766064e2,SUP-49cf6baf,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-49cf6baf is 0.,N/A,Active
RISK-a7a1c1e5,SUP-eab3e10c,Country Risk,15.0,Country Risk for supplier SUP-eab3e10c is 15.,N/A,Active
RISK-c520bac9,SUP-eab3e10c,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-eab3e10c is 0.,N/A,Active
RISK-56e38666,SUP-eab3e10c,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-eab3e10c is 25.,N/A,Active
RISK-74e3b282,SUP-eab3e10c,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-eab3e10c is 0.,N/A,Active
RISK-1b5060e9,SUP-46d916b1,Country Risk,15.0,Country Risk for supplier SUP-46d916b1 is 15.,N/A,Active
RISK-37a9a3bc,SUP-46d916b1,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-46d916b1 is 0.,N/A,Active
RISK-8592f69a,SUP-46d916b1,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-46d916b1 is 10.,N/A,Active
RISK-9c473fcf,SUP-46d916b1,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-46d916b1 is 0.,N/A,Active
RISK-d0760f04,SUP-2d89fb59,Country Risk,15.0,Country Risk for supplier SUP-2d89fb59 is 15.,N/A,Active
RISK-4469555f,SUP-2d89fb59,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-2d89fb59 is 0.,N/A,Active
RISK-8eca6ebd,SUP-2d89fb59,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-2d89fb59 is 0.,N/A,Active
RISK-c987ba2a,SUP-2d89fb59,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-2d89fb59 is 0.,N/A,Active
RISK-a7679f5b,SUP-6047ac25,Country Risk,0.0,Country Risk for supplier SUP-6047ac25 is 0.,N/A,Active
RISK-dd8a27ea,SUP-6047ac25,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-6047ac25 is 0.,N/A,Active
RISK-39153ad4,SUP-6047ac25,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-6047ac25 is 0.,N/A,Active
RISK-6be0a3df,SUP-6047ac25,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-6047ac25 is 0.,N/A,Active
RISK-d48e9120,SUP-89966013,Country Risk,0.0,Country Risk for supplier SUP-89966013 is 0.,N/A,Active
RISK-a7fa695e,SUP-89966013,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-89966013 is 0.,N/A,Active
RISK-27a4eef5,SUP-89966013,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-89966013 is 0.,N/A,Active
RISK-b59b82cb,SUP-89966013,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-89966013 is 0.,N/A,Active
RISK-837ae50f,SUP-b4efd1d7,Country Risk,0.0,Country Risk for supplier SUP-b4efd1d7 is 0.,N/A,Active
RISK-ddfce335,SUP-b4efd1d7,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-b4efd1d7 is 0.,N/A,Active
RISK-66fdd2c9,SUP-b4efd1d7,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-b4efd1d7 is 0.,N/A,Active
RISK-3fea3bfb,SUP-b4efd1d7,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-b4efd1d7 is 0.,N/A,Active
RISK-93619081,SUP-3c8c9993,Country Risk,0.0,Country Risk for supplier SUP-3c8c9993 is 0.,N/A,Active
RISK-db727366,SUP-3c8c9993,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-3c8c9993 is 0.,N/A,Active
RISK-ba3f7c50,SUP-3c8c9993,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-3c8c9993 is 0.,N/A,Active
RISK-7b8060d8,SUP-3c8c9993,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-3c8c9993 is 0.,N/A,Active
RISK-af7e6c45,SUP-a7832de5,Country Risk,0.0,Country Risk for supplier SUP-a7832de5 is 0.,N/A,Active
RISK-ac357828,SUP-a7832de5,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-a7832de5 is 0.,N/A,Active
RISK-8355ba0a,SUP-a7832de5,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-a7832de5 is 0.,N/A,Active
RISK-53f90d31,SUP-a7832de5,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-a7832de5 is 0.,N/A,Active
RISK-0dd8ecc6,SUP-e91ab8b3,Country Risk,15.0,Country Risk for supplier SUP-e91ab8b3 is 15.,N/A,Active
RISK-ca8e0c5b,SUP-e91ab8b3,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-e91ab8b3 is 0.,N/A,Active
RISK-cb5624da,SUP-e91ab8b3,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-e91ab8b3 is 0.,N/A,Active
RISK-c36797ba,SUP-e91ab8b3,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-e91ab8b3 is 0.,N/A,Active
RISK-dfe3c703,SUP-aafcb2f8,Country Risk,15.0,Country Risk for supplier SUP-aafcb2f8 is 15.,N/A,Active
RISK-8b1aed84,SUP-aafcb2f8,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-aafcb2f8 is 0.,N/A,Active
RISK-844ab226,SUP-aafcb2f8,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-aafcb2f8 is 10.,N/A,Active
RISK-951bdc65,SUP-aafcb2f8,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-aafcb2f8 is 0.,N/A,Active
RISK-08effc1b,SUP-7bee96e1,Country Risk,0.0,Country Risk for supplier SUP-7bee96e1 is 0.,N/A,Active
RISK-b7f65c83,SUP-7bee96e1,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-7bee96e1 is 0.,N/A,Active
RISK-f0f40f05,SUP-7bee96e1,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-7bee96e1 is 0.,N/A,Active
RISK-2d96c282,SUP-7bee96e1,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-7bee96e1 is 0.,N/A,Active
RISK-8ce9adcd,SUP-530ffafe,Country Risk,0.0,Country Risk for supplier SUP-530ffafe is 0.,N/A,Active
RISK-7207322f,SUP-530ffafe,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-530ffafe is 0.,N/A,Active
RISK-892c5ec4,SUP-530ffafe,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-530ffafe is 10.,N/A,Active
RISK-a89aec05,SUP-530ffafe,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-530ffafe is 0.,N/A,Active
RISK-38a1f4f7,SUP-2ca7d6f1,Country Risk,0.0,Country Risk for supplier SUP-2ca7d6f1 is 0.,N/A,Active
RISK-5cd21e87,SUP-2ca7d6f1,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-2ca7d6f1 is 0.,N/A,Active
RISK-b4a4bfe1,SUP-2ca7d6f1,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-2ca7d6f1 is 0.,N/A,Active
RISK-fa9ad63c,SUP-2ca7d6f1,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-2ca7d6f1 is 0.,N/A,Active
RISK-0ea6c25e,SUP-e072e213,Country Risk,15.0,Country Risk for supplier SUP-e072e213 is 15.,N/A,Active
RISK-e1735959,SUP-e072e213,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-e072e213 is 0.,N/A,Active
RISK-8f3a1164,SUP-e072e213,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-e072e213 is 0.,N/A,Active
RISK-0a7d1f24,SUP-e072e213,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-e072e213 is 0.,N/A,Active
RISK-f5eb787c,SUP-49723f25,Country Risk,15.0,Country Risk for supplier SUP-49723f25 is 15.,N/A,Active
RISK-81441234,SUP-49723f25,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-49723f25 is 0.,N/A,Active
RISK-58ae1344,SUP-49723f25,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-49723f25 is 0.,N/A,Active
RISK-508da014,SUP-49723f25,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-49723f25 is 0.,N/A,Active
RISK-88ceb002,SUP-d660a5b9,Country Risk,15.0,Country Risk for supplier SUP-d660a5b9 is 15.,N/A,Active
RISK-8d241ade,SUP-d660a5b9,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-d660a5b9 is 0.,N/A,Active
RISK-2a1c6b8e,SUP-d660a5b9,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-d660a5b9 is 0.,N/A,Active
RISK-36840f8e,SUP-d660a5b9,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-d660a5b9 is 0.,N/A,Active
RISK-a3a5fa12,SUP-1cdc4016,Country Risk,15.0,Country Risk for supplier SUP-1cdc4016 is 15.,N/A,Active
RISK-0c50172a,SUP-1cdc4016,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-1cdc4016 is 0.,N/A,Active
RISK-7c3c6ec5,SUP-1cdc4016,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-1cdc4016 is 10.,N/A,Active
RISK-5b3e970d,SUP-1cdc4016,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-1cdc4016 is 0.,N/A,Active
RISK-364ea05e,SUP-a834dd9c,Country Risk,15.0,Country Risk for supplier SUP-a834dd9c is 15.,N/A,Active
RISK-823f58ee,SUP-a834dd9c,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-a834dd9c is 0.,N/A,Active
RISK-59a691b0,SUP-a834dd9c,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-a834dd9c is 0.,N/A,Active
RISK-6042323c,SUP-a834dd9c,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-a834dd9c is 0.,N/A,Active
RISK-c0dd9a68,SUP-2f651785,Country Risk,15.0,Country Risk for supplier SUP-2f651785 is 15.,N/A,Active
RISK-6e83f13a,SUP-2f651785,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-2f651785 is 0.,N/A,Active
RISK-454e4918,SUP-2f651785,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-2f651785 is 10.,N/A,Active
RISK-f49a3999,SUP-2f651785,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-2f651785 is 0.,N/A,Active
RISK-9c7c8580,SUP-ace5657e,Country Risk,15.0,Country Risk for supplier SUP-ace5657e is 15.,N/A,Active
RISK-cc482800,SUP-ace5657e,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-ace5657e is 0.,N/A,Active
RISK-1171d9b0,SUP-ace5657e,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-ace5657e is 25.,N/A,Active
RISK-2e13e5d9,SUP-ace5657e,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-ace5657e is 0.,N/A,Active
RISK-a6f281e8,SUP-d496eb3d,Country Risk,15.0,Country Risk for supplier SUP-d496eb3d is 15.,N/A,Active
RISK-eae23a18,SUP-d496eb3d,Single Sourcing Risk,10.0,Single Sourcing Risk for supplier SUP-d496eb3d is 10.0.,N/A,Active
RISK-cc0ccf85,SUP-d496eb3d,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-d496eb3d is 0.,N/A,Active
RISK-f0e38c16,SUP-d496eb3d,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-d496eb3d is 0.,N/A,Active
RISK-55891053,SUP-7fbb8fe4,Country Risk,0.0,Country Risk for supplier SUP-7fbb8fe4 is 0.,N/A,Active
RISK-de675aec,SUP-7fbb8fe4,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-7fbb8fe4 is 0.,N/A,Active
RISK-02e52937,SUP-7fbb8fe4,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-7fbb8fe4 is 0.,N/A,Active
RISK-83d0bf21,SUP-7fbb8fe4,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-7fbb8fe4 is 0.,N/A,Active
RISK-a7e8535f,SUP-99811f39,Country Risk,0.0,Country Risk for supplier SUP-99811f39 is 0.,N/A,Active
RISK-b79498f2,SUP-99811f39,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-99811f39 is 0.,N/A,Active
RISK-b996c238,SUP-99811f39,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-99811f39 is 25.,N/A,Active
RISK-8b4d3404,SUP-99811f39,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-99811f39 is 0.,N/A,Active
RISK-2c6fb505,SUP-6cb4883c,Country Risk,15.0,Country Risk for supplier SUP-6cb4883c is 15.,N/A,Active
RISK-14ecae68,SUP-6cb4883c,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-6cb4883c is 0.,N/A,Active
RISK-211e33fa,SUP-6cb4883c,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-6cb4883c is 0.,N/A,Active
RISK-dcc97fb1,SUP-6cb4883c,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-6cb4883c is 0.,N/A,Active
RISK-fb702dcd,SUP-df5351b0,Country Risk,0.0,Country Risk for supplier SUP-df5351b0 is 0.,N/A,Active
RISK-3c65f456,SUP-df5351b0,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-df5351b0 is 0.,N/A,Active
RISK-907cf0d6,SUP-df5351b0,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-df5351b0 is 0.,N/A,Active
RISK-c98cf152,SUP-df5351b0,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-df5351b0 is 0.,N/A,Active
RISK-880d0a8f,SUP-6485ce65,Country Risk,15.0,Country Risk for supplier SUP-6485ce65 is 15.,N/A,Active
RISK-971d0872,SUP-6485ce65,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-6485ce65 is 0.,N/A,Active
RISK-924a0c58,SUP-6485ce65,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-6485ce65 is 10.,N/A,Active
RISK-99e124ff,SUP-6485ce65,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-6485ce65 is 0.,N/A,Active
RISK-499c9f3e,SUP-f5f440cd,Country Risk,0.0,Country Risk for supplier SUP-f5f440cd is 0.,N/A,Active
RISK-ecf8fa7d,SUP-f5f440cd,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-f5f440cd is 0.,N/A,Active
RISK-8f20866d,SUP-f5f440cd,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-f5f440cd is 0.,N/A,Active
RISK-f3822d7f,SUP-f5f440cd,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-f5f440cd is 0.,N/A,Active
RISK-8beb26fc,SUP-481ed54d,Country Risk,0.0,Country Risk for supplier SUP-481ed54d is 0.,N/A,Active
RISK-ffdd81b0,SUP-481ed54d,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-481ed54d is 0.,N/A,Active
RISK-2d16284b,SUP-481ed54d,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-481ed54d is 0.,N/A,Active
RISK-34026ca7,SUP-481ed54d,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-481ed54d is 0.,N/A,Active
RISK-befde41b,SUP-04fb54b3,Country Risk,15.0,Country Risk for supplier SUP-04fb54b3 is 15.,N/A,Active
RISK-ad9f252b,SUP-04fb54b3,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-04fb54b3 is 0.,N/A,Active
RISK-3a9bbad1,SUP-04fb54b3,Financial Health Risk,25.0,Financial Health Risk for supplier SUP-04fb54b3 is 25.,N/A,Active
RISK-dfc151e4,SUP-04fb54b3,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-04fb54b3 is 0.,N/A,Active
RISK-0825db9e,SUP-71835ef8,Country Risk,15.0,Country Risk for supplier SUP-71835ef8 is 15.,N/A,Active
RISK-8536627d,SUP-71835ef8,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-71835ef8 is 0.,N/A,Active
RISK-1f6b7fc7,SUP-71835ef8,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-71835ef8 is 0.,N/A,Active
RISK-314b01fa,SUP-71835ef8,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-71835ef8 is 0.,N/A,Active
RISK-1bd1f3d7,SUP-64bd9887,Country Risk,15.0,Country Risk for supplier SUP-64bd9887 is 15.,N/A,Active
RISK-03235363,SUP-64bd9887,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-64bd9887 is 0.,N/A,Active
RISK-fc063926,SUP-64bd9887,Financial Health Risk,10.0,Financial Health Risk for supplier SUP-64bd9887 is 10.,N/A,Active
RISK-13ef5a0f,SUP-64bd9887,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-64bd9887 is 0.,N/A,Active
RISK-b8845dfb,SUP-92d0da48,Country Risk,0.0,Country Risk for supplier SUP-92d0da48 is 0.,N/A,Active
RISK-b0212147,SUP-92d0da48,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-92d0da48 is 0.,N/A,Active
RISK-5511f048,SUP-92d0da48,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-92d0da48 is 0.,N/A,Active
RISK-bef21063,SUP-92d0da48,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-92d0da48 is 0.,N/A,Active
RISK-ed988300,SUP-58224553,Country Risk,0.0,Country Risk for supplier SUP-58224553 is 0.,N/A,Active
RISK-31b4b070,SUP-58224553,Single Sourcing Risk,0.0,Single Sourcing Risk for supplier SUP-58224553 is 0.,N/A,Active
RISK-52753bf3,SUP-58224553,Financial Health Risk,0.0,Financial Health Risk for supplier SUP-58224553 is 0.,N/A,Active
RISK-d208593a,SUP-58224553,Spend Concentration Risk,0.0,Spend Concentration Risk for supplier SUP-58224553 is 0.,N/A,Active
RISK-a5a088fd,SUP-ae2a9fc5,Country Risk,15.0,Country Risk for supplier SUP-ae2a9fc5 is 15.,N/A,Active
